Data Periods,Mode of Travel,Zone ID,Zone Name,Line Zone Length (Miles),Zone Is Pass-Through,Zone Direction (degrees),Zone is Bi-Direction,Year-Month,Day Type,Day Part,Average Daily Segment Traffic (StL Volume),Avg Segment Speed (mph),Avg Segment Travel Time (sec),Free Flow Speed (mph),Free Flow Factor,Vehicle Miles of Travel (StL Volume),Vehicle Hours of Delay (StL Volume),5th Speed Percentile,15th Speed Percentile,50th Speed Percentile,75th Speed Percentile,85th Speed Percentile,95th Speed Percentile
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2020-03,3: Wednesday (W-W),2: Peak AM (6am-10am),340,15,14,18.405,0.823,20.03,0.23,10.000,12.000,15.000,17.000,18.000,21.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2020-03,3: Wednesday (W-W),3: Mid-Day (10am-3pm),303,15,14,18.405,0.817,17.85,0.22,7.000,11.000,15.000,18.000,19.000,21.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2020-03,3: Wednesday (W-W),4: Peak PM (3pm-7pm),811,15,14,18.405,0.809,47.79,0.61,8.000,12.000,15.000,17.000,18.000,19.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2020-03,3: Wednesday (W-W),5: Late PM (7pm-12am),178,14,15,18.405,0.787,10.51,0.15,8.000,10.000,14.000,18.000,19.000,21.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2020-03,4: Thursday (Th-Th),0: All Day (12am-12am),1528,15,14,18.405,0.806,90.03,1.17,8.000,12.000,15.000,17.000,18.000,20.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2020-03,4: Thursday (Th-Th),1: Early AM (12am-6am),7,N/A,N/A,N/A,N/A,0.40,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2020-03,4: Thursday (Th-Th),2: Peak AM (6am-10am),293,15,14,18.405,0.826,17.25,0.20,9.000,12.000,16.000,17.000,18.000,20.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2020-03,4: Thursday (Th-Th),3: Mid-Day (10am-3pm),347,15,14,18.405,0.796,20.42,0.28,8.000,11.000,15.000,17.000,18.000,20.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2020-03,4: Thursday (Th-Th),4: Peak PM (3pm-7pm),747,15,15,18.405,0.792,44.02,0.63,8.000,12.000,15.000,16.000,18.000,20.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2020-03,4: Thursday (Th-Th),5: Late PM (7pm-12am),135,16,13,18.405,0.854,7.93,0.07,9.000,13.000,15.000,18.000,19.000,21.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2020-03,5: Friday (F-F),0: All Day (12am-12am),1407,14,15,18.405,0.779,82.89,1.28,7.000,11.000,14.000,17.000,18.000,20.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2020-03,5: Friday (F-F),1: Early AM (12am-6am),27,15,14,18.405,0.828,1.59,0.02,N/A,N/A,N/A,N/A,N/A,N/A
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2020-03,5: Friday (F-F),2: Peak AM (6am-10am),88,14,15,18.405,0.766,5.16,0.09,6.000,13.000,15.000,17.000,18.000,27.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2020-03,5: Friday (F-F),3: Mid-Day (10am-3pm),384,14,15,18.405,0.769,22.61,0.37,6.000,11.000,14.000,16.000,18.000,21.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2020-03,5: Friday (F-F),4: Peak PM (3pm-7pm),724,14,15,18.405,0.776,42.63,0.67,8.000,11.000,15.000,16.000,18.000,19.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2020-03,5: Friday (F-F),5: Late PM (7pm-12am),185,15,14,18.405,0.806,10.91,0.14,7.000,11.000,15.000,18.000,19.000,22.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2020-03,6: Saturday (Sa-Sa),0: All Day (12am-12am),868,15,14,18.405,0.797,51.15,0.71,8.000,11.000,15.000,17.000,18.000,20.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2020-03,6: Saturday (Sa-Sa),1: Early AM (12am-6am),13,12,18,18.405,0.635,0.79,0.02,N/A,N/A,N/A,N/A,N/A,N/A
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2020-03,6: Saturday (Sa-Sa),2: Peak AM (6am-10am),30,16,13,18.405,0.880,1.75,0.01,N/A,N/A,N/A,N/A,N/A,N/A
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2020-03,6: Saturday (Sa-Sa),3: Mid-Day (10am-3pm),332,14,15,18.405,0.775,19.54,0.31,7.000,11.000,14.000,17.000,17.000,19.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2020-03,6: Saturday (Sa-Sa),4: Peak PM (3pm-7pm),378,15,14,18.405,0.826,22.24,0.26,10.000,12.000,15.000,17.000,18.000,21.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2020-03,6: Saturday (Sa-Sa),5: Late PM (7pm-12am),116,14,15,18.405,0.763,6.83,0.12,8.000,11.000,15.000,16.000,16.000,20.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2020-03,7: Sunday (Su-Su),0: All Day (12am-12am),690,13,16,18.405,0.709,40.67,0.91,5.000,9.000,13.000,16.000,17.000,19.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2020-03,7: Sunday (Su-Su),1: Early AM (12am-6am),13,11,19,18.405,0.603,0.76,0.03,N/A,N/A,N/A,N/A,N/A,N/A
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2020-03,7: Sunday (Su-Su),2: Peak AM (6am-10am),19,12,17,18.405,0.675,1.14,0.03,N/A,N/A,N/A,N/A,N/A,N/A
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2020-03,7: Sunday (Su-Su),3: Mid-Day (10am-3pm),274,13,17,18.405,0.681,16.14,0.41,5.000,9.000,13.000,15.000,17.000,19.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2020-03,7: Sunday (Su-Su),4: Peak PM (3pm-7pm),308,14,16,18.405,0.734,18.17,0.36,5.000,9.000,14.000,16.000,17.000,19.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2020-03,7: Sunday (Su-Su),5: Late PM (7pm-12am),76,14,16,18.405,0.735,4.45,0.09,3.000,9.000,15.000,18.000,19.000,21.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2020-04,0: All Days (M-Su),0: All Day (12am-12am),360,14,15,20.039,0.694,21.39,0.47,4.000,9.000,15.000,17.000,18.000,21.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2020-04,0: All Days (M-Su),1: Early AM (12am-6am),3,11,19,20.039,0.552,0.20,0.01,N/A,N/A,N/A,N/A,N/A,N/A
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2020-04,0: All Days (M-Su),2: Peak AM (6am-10am),30,15,14,20.039,0.742,1.76,0.03,5.000,9.000,15.000,18.000,20.000,25.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2020-04,0: All Days (M-Su),3: Mid-Day (10am-3pm),136,14,15,20.039,0.695,8.06,0.18,4.000,9.000,15.000,17.000,18.000,21.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2020-04,0: All Days (M-Su),4: Peak PM (3pm-7pm),124,14,15,20.039,0.703,7.36,0.16,4.000,9.000,15.000,17.000,18.000,20.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2020-04,0: All Days (M-Su),5: Late PM (7pm-12am),68,13,16,20.039,0.660,4.02,0.10,5.000,7.000,15.000,17.000,19.000,22.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2020-04,1: Monday (M-M),0: All Day (12am-12am),308,14,15,20.039,0.696,18.29,0.40,3.000,10.000,16.000,17.000,18.000,20.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2020-04,1: Monday (M-M),2: Peak AM (6am-10am),17,N/A,N/A,N/A,N/A,0.99,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2020-04,1: Monday (M-M),3: Mid-Day (10am-3pm),91,15,15,20.039,0.727,5.44,0.10,2.000,4.000,17.000,17.000,18.000,19.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2020-04,1: Monday (M-M),4: Peak PM (3pm-7pm),137,14,15,20.039,0.700,8.16,0.17,9.000,10.000,15.000,17.000,18.000,20.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2020-04,1: Monday (M-M),5: Late PM (7pm-12am),62,13,16,20.039,0.662,3.71,0.09,N/A,N/A,N/A,N/A,N/A,N/A
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2020-04,2: Tuesday (Tu-Tu),0: All Day (12am-12am),308,15,14,20.039,0.754,18.29,0.30,9.000,12.000,16.000,17.000,18.000,21.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2020-04,2: Tuesday (Tu-Tu),2: Peak AM (6am-10am),25,18,12,20.039,0.903,1.48,0.01,N/A,N/A,N/A,N/A,N/A,N/A
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2020-04,2: Tuesday (Tu-Tu),3: Mid-Day (10am-3pm),133,14,15,20.039,0.709,7.91,0.16,9.000,12.000,16.000,17.000,18.000,21.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2020-04,2: Tuesday (Tu-Tu),4: Peak PM (3pm-7pm),108,16,13,20.039,0.802,6.43,0.08,11.000,13.000,15.000,18.000,18.000,20.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2020-04,2: Tuesday (Tu-Tu),5: Late PM (7pm-12am),42,14,16,20.039,0.681,2.47,0.06,N/A,N/A,N/A,N/A,N/A,N/A
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2020-04,3: Wednesday (W-W),0: All Day (12am-12am),449,14,16,20.039,0.680,26.69,0.63,5.000,9.000,14.000,16.000,17.000,21.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2020-04,3: Wednesday (W-W),2: Peak AM (6am-10am),37,16,13,20.039,0.792,2.17,0.03,N/A,N/A,N/A,N/A,N/A,N/A
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2020-04,3: Wednesday (W-W),3: Mid-Day (10am-3pm),173,14,15,20.039,0.694,10.28,0.23,3.000,9.000,14.000,15.000,16.000,21.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2020-04,3: Wednesday (W-W),4: Peak PM (3pm-7pm),146,14,16,20.039,0.674,8.70,0.21,6.000,7.000,14.000,16.000,17.000,19.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2020-04,3: Wednesday (W-W),5: Late PM (7pm-12am),93,12,17,20.039,0.617,5.54,0.17,6.000,9.000,15.000,17.000,17.000,21.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2020-04,4: Thursday (Th-Th),0: All Day (12am-12am),426,13,17,20.039,0.644,25.31,0.70,4.000,8.000,14.000,17.000,17.000,19.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2020-04,4: Thursday (Th-Th),2: Peak AM (6am-10am),37,14,15,20.039,0.719,2.17,0.04,N/A,N/A,N/A,N/A,N/A,N/A
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2020-04,4: Thursday (Th-Th),3: Mid-Day (10am-3pm),190,13,16,20.039,0.656,11.27,0.29,4.000,9.000,14.000,15.000,17.000,19.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2020-04,4: Thursday (Th-Th),4: Peak PM (3pm-7pm),136,13,16,20.039,0.659,8.11,0.21,7.000,9.000,14.000,17.000,19.000,20.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2020-04,4: Thursday (Th-Th),5: Late PM (7pm-12am),53,11,20,20.039,0.544,3.16,0.13,N/A,N/A,N/A,N/A,N/A,N/A
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2020-04,5: Friday (F-F),0: All Day (12am-12am),557,14,15,20.039,0.710,33.12,0.68,4.000,9.000,15.000,17.000,19.000,22.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2020-04,5: Friday (F-F),2: Peak AM (6am-10am),54,13,16,20.039,0.666,3.21,0.08,N/A,N/A,N/A,N/A,N/A,N/A
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2020-04,5: Friday (F-F),3: Mid-Day (10am-3pm),175,14,15,20.039,0.689,10.38,0.23,4.000,9.000,15.000,16.000,17.000,22.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2020-04,5: Friday (F-F),4: Peak PM (3pm-7pm),170,15,14,20.039,0.741,10.13,0.18,4.000,10.000,14.000,17.000,19.000,23.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2020-04,5: Friday (F-F),5: Late PM (7pm-12am),154,14,15,20.039,0.705,9.14,0.19,6.000,10.000,15.000,17.000,18.000,22.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2020-04,6: Saturday (Sa-Sa),0: All Day (12am-12am),263,14,15,20.039,0.706,15.63,0.32,7.000,11.000,16.000,18.000,18.000,20.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2020-04,6: Saturday (Sa-Sa),2: Peak AM (6am-10am),23,16,13,20.039,0.808,1.37,0.02,N/A,N/A,N/A,N/A,N/A,N/A
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2020-04,6: Saturday (Sa-Sa),3: Mid-Day (10am-3pm),98,15,15,20.039,0.726,5.84,0.11,9.000,13.000,16.000,18.000,19.000,20.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2020-04,6: Saturday (Sa-Sa),4: Peak PM (3pm-7pm),95,14,15,20.039,0.711,5.67,0.12,8.000,11.000,16.000,17.000,18.000,19.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2020-04,6: Saturday (Sa-Sa),5: Late PM (7pm-12am),40,12,17,20.039,0.621,2.40,0.07,N/A,N/A,N/A,N/A,N/A,N/A
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2020-04,7: Sunday (Su-Su),0: All Day (12am-12am),170,14,15,20.039,0.700,10.13,0.22,3.000,10.000,15.000,18.000,19.000,21.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2020-04,7: Sunday (Su-Su),3: Mid-Day (10am-3pm),66,14,15,20.039,0.706,3.95,0.08,4.000,12.000,17.000,19.000,19.000,21.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2020-04,7: Sunday (Su-Su),4: Peak PM (3pm-7pm),64,13,17,20.039,0.647,3.78,0.10,3.000,3.000,13.000,16.000,18.000,18.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2020-04,7: Sunday (Su-Su),5: Late PM (7pm-12am),26,17,13,20.039,0.851,1.55,0.01,N/A,N/A,N/A,N/A,N/A,N/A
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2020-04,0: All Days (M-Su),0: All Day (12am-12am),269,15,14,21.893,0.676,15.85,0.35,6.000,10.000,15.000,18.000,19.000,20.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2020-04,0: All Days (M-Su),1: Early AM (12am-6am),2,N/A,N/A,N/A,N/A,0.13,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2020-04,0: All Days (M-Su),2: Peak AM (6am-10am),21,15,14,21.893,0.701,1.22,0.02,10.000,10.000,17.000,18.000,19.000,19.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2020-04,0: All Days (M-Su),3: Mid-Day (10am-3pm),101,15,14,21.893,0.682,5.95,0.13,7.000,9.000,15.000,17.000,18.000,21.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2020-04,0: All Days (M-Su),4: Peak PM (3pm-7pm),97,15,14,21.893,0.687,5.73,0.12,9.000,11.000,16.000,18.000,19.000,20.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2020-04,0: All Days (M-Su),5: Late PM (7pm-12am),48,14,15,21.893,0.631,2.81,0.08,3.000,5.000,16.000,18.000,19.000,23.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2020-04,1: Monday (M-M),0: All Day (12am-12am),232,14,15,21.893,0.635,13.69,0.36,3.000,10.000,15.000,17.000,18.000,19.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2020-04,1: Monday (M-M),3: Mid-Day (10am-3pm),64,16,13,21.893,0.743,3.76,0.06,N/A,N/A,N/A,N/A,N/A,N/A
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2020-04,1: Monday (M-M),4: Peak PM (3pm-7pm),105,13,16,21.893,0.610,6.17,0.18,6.000,8.000,15.000,17.000,17.000,19.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2020-04,1: Monday (M-M),5: Late PM (7pm-12am),55,12,18,21.893,0.548,3.22,0.12,N/A,N/A,N/A,N/A,N/A,N/A
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2020-04,2: Tuesday (Tu-Tu),0: All Day (12am-12am),214,16,14,21.893,0.714,12.61,0.23,12.000,14.000,17.000,18.000,18.000,20.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2020-04,2: Tuesday (Tu-Tu),2: Peak AM (6am-10am),14,N/A,N/A,N/A,N/A,0.81,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2020-04,2: Tuesday (Tu-Tu),3: Mid-Day (10am-3pm),91,15,14,21.893,0.674,5.37,0.12,13.000,15.000,17.000,18.000,20.000,21.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2020-04,2: Tuesday (Tu-Tu),4: Peak PM (3pm-7pm),73,18,12,21.893,0.819,4.29,0.04,N/A,N/A,N/A,N/A,N/A,N/A
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2020-04,2: Tuesday (Tu-Tu),5: Late PM (7pm-12am),36,14,15,21.893,0.650,2.15,0.05,N/A,N/A,N/A,N/A,N/A,N/A
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2020-04,3: Wednesday (W-W),0: All Day (12am-12am),335,15,14,21.893,0.669,19.75,0.45,5.000,9.000,15.000,16.000,17.000,20.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2020-04,3: Wednesday (W-W),2: Peak AM (6am-10am),29,17,13,21.893,0.759,1.72,0.02,N/A,N/A,N/A,N/A,N/A,N/A
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2020-04,3: Wednesday (W-W),3: Mid-Day (10am-3pm),124,15,14,21.893,0.689,7.30,0.15,6.000,9.000,15.000,16.000,17.000,20.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2020-04,3: Wednesday (W-W),4: Peak PM (3pm-7pm),128,14,15,21.893,0.630,7.51,0.20,6.000,11.000,15.000,16.000,17.000,21.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2020-04,3: Wednesday (W-W),5: Late PM (7pm-12am),55,15,15,21.893,0.665,3.22,0.07,N/A,N/A,N/A,N/A,N/A,N/A
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2020-04,4: Thursday (Th-Th),0: All Day (12am-12am),317,14,15,21.893,0.644,18.68,0.47,3.000,8.000,15.000,18.000,19.000,20.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2020-04,4: Thursday (Th-Th),2: Peak AM (6am-10am),29,16,14,21.893,0.713,1.72,0.03,N/A,N/A,N/A,N/A,N/A,N/A
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2020-04,4: Thursday (Th-Th),3: Mid-Day (10am-3pm),153,13,16,21.893,0.608,9.02,0.27,3.000,8.000,14.000,16.000,17.000,19.000
